1,1,1972.0,642.0,234.0,536.0, 0.8754073977470398
1,2,1642.0,634.0,322.0,792.0, 0.8414319753646851
2,1,1975.1399874706221,643.7355371900827,234.6621738190861,537.7355371900825, 0.8853609561920166
2,2,1611.1164934870285,632.2644628099173,324.75874856313294,798.9421487603305, 0.8191734552383423
3,1,1976.6410993012591,644.0329514012365,235.9635804358477,541.1469248346564, 0.8863685727119446
3,2,1598.9227814442452,636.6268944456199,321.9378596739823,792.3660232805316, 0.8200644850730896
4,1,1976.2013700159594,645.6161152115667,238.0748311436007,546.752989931681, 0.8945929408073425
4,2,1573.3062503203525,644.1651181806418,318.253662647787,785.556203915373, 0.8393015265464783
4,3,1054.6524500252078,612.4000000000001,173.4950999495843,522.4000000000001, 0.798084557056427
5,1,1976.2322621796493,646.1077308731208,239.72279021668965,551.4039417789834, 0.8992217779159546
5,2,1553.698892606592,647.947782473334,314.5004254231858,780.5322792955026, 0.795953631401062
5,3,1054.2247817292466,607.4621907745479,178.36240653718664,537.5220407529471, 0.7277135848999023
6,1,1976.7376610806327,646.2354283137679,240.60258898334268,554.2520526786157, 0.8928190469741821
6,2,1537.634729496031,647.5750749236202,312.4429316724593,780.489156913631, 0.8393085598945618
6,3,1059.378508719565,604.2714100558422,174.00190525601352,524.1960681014385, 0.7281537055969238
7,1,1978.6977403029402,646.2469573405468,240.0313737387612,553.6983389859689, 0.885405421257019
7,2,1515.0445779701581,647.2822389568489,310.95649485442004,784.8657491708354, 0.839443564414978
7,3,1061.8318127122043,600.3966529037662,170.87385018925215,514.7672875958683, 0.7866567373275757
9,1,1983.332318729563,651.0642322276949,238.5591004249734,551.7239897929646, 0.9025089740753174
9,2,1481.8300893844516,637.3302344202375,307.35584041511356,790.0556887113135, 0.7319982647895813
9,3,1066.1168611507946,597.4514342074267,171.22588378554588,516.4695318773311, 0.8792259693145752
10,1,1988.2274655175588,652.0336673655227,239.8576949532162,557.9268353982095, 0.8673278093338013
10,2,1466.3924804475157,635.0188715945142,302.76395295557745,789.9278327562984, 0.5113338828086853
10,3,1068.9084314343243,597.1489829735538,171.3191758176681,517.065436631919, 0.8977568745613098
11,1,1993.0081695236638,652.3521002871239,239.43016158348587,560.036226786674, 0.9084190130233765
11,2,1440.0941549831343,631.518599290781,300.6823675791204,796.6305804691909, 0.795585572719574
11,3,1072.8605819787126,597.1058262428619,169.36589506021846,510.43658470734226, 0.9051463007926941
12,1,1995.9486176822427,649.7634510325978,239.46200768200947,563.4032921153881, 0.9029892086982727
12,2,1407.7052747202165,628.9104321478314,301.25650553613286,804.4406610599192, 0.8297900557518005
12,3,1074.9328885239902,598.5488339445417,168.56451695484134,506.72520794355773, 0.9153331518173218
13,1,1998.4619975319824,647.4298552475254,239.12743527021757,565.9086898737253, 0.896828830242157
13,2,1402.092294918323,627.9644424868623,308.518384860404,802.0266002039655, 0.7455416917800903
13,3,1077.4106512216808,599.142959164031,168.716143979688,505.466811739833, 0.9056739807128906
14,1,2001.6282765036165,645.2068111927817,238.34949859657695,566.7613516497192, 0.8960217237472534
14,2,1353.962753664546,630.3100403257355,310.6606886515258,799.7169374616277, 0.8090095520019531
14,3,1080.389245387961,600.7575315971036,168.50724445445985,502.4054091202478, 0.9092994928359985
14,4,615.288574682711,680.0,81.42285063457803,199.60000000000002, 0.7727747559547424
15,1,2004.7195029303057,643.0380796660074,238.0470083728369,568.3147219193575, 0.8946325778961182
15,2,1323.8890395597177,631.2289931259367,319.7203134090528,800.1368168980538, 0.8476300239562988
15,3,1083.4438070848746,604.0846300966374,168.37792691230788,500.022507475369, 0.9109801054000854
15,4,616.9283688034749,680.0,79.70043494895185,195.2399168434755, 0.7490983009338379
16,1,2006.4040584774261,642.226031424482,238.0310181099053,570.1399980435615, 0.8894702196121216
16,2,1283.7146898558597,634.2482423132469,324.2452845003402,797.6157716604703, 0.8473750352859497
16,3,1087.1232176175163,605.3389236175035,168.41441734716318,499.23575046548126, 0.9158362746238708
16,4,618.2480090393377,680.0,79.14698659036719,193.82761919802874, 0.4170364737510681
17,1,2008.827843198108,641.9335960519701,238.22273263939223,572.0703656521479, 0.879636824131012
17,2,1257.4011444944053,638.0543397717764,327.57690566561314,795.3147799017239, 0.8407278060913086
17,3,1089.6046367333531,607.1438535615713,168.6833076190319,500.37198099993213, 0.9243322014808655
17,4,619.8083198629798,678.4831610732522,79.64097885171066,195.04047428916385, 0.574734628200531
17,5,1533.999963420875,619.6,248.80007315825014,625.9999999999999, 0.858242392539978
18,1,2011.0130275558397,641.8389396159955,239.5343545301787,576.6805799703948, 0.8812553286552429
18,2,1227.7475520103455,640.8100702271635,330.459798330043,790.4605999905458, 0.8620051145553589
18,3,1094.627874580883,609.1437134643506,167.05216899295624,496.8794530229675, 0.9302839040756226
18,4,620.5383485315466,676.5472121628791,79.27342002326793,194.0537253170778, 0.6051276922225952
18,5,1523.3847763730375,619.909569149007,247.741468525428,622.9043085099311, 0.8606743216514587
19,1,2012.358788459283,641.8177094813093,241.44827249173977,582.296619723669, 0.8780959844589233
19,2,1209.2572428373196,641.8286388453613,334.89535366370046,788.6379793148211, 0.8742033839225769
19,3,1099.0023250110617,611.2149919736277,163.9142357548144,488.972769150051, 0.9080837368965149
19,4,620.8341841843871,673.0722665668936,80.37158547685829,196.60047097603228, 0.7003467082977295
19,5,1512.660587528229,621.5750423826426,247.75343379505102,621.8809508405225, 0.86295086145401
20,1,2013.241565742867,641.8230238036842,242.5652471213607,585.6551019851161, 0.8810206055641174
20,2,1189.6876172579257,644.837452835158,337.1790080148694,783.9973802444124, 0.8929022550582886
20,3,1103.49626122918,609.2892577541838,160.80474675955725,482.0869837810999, 0.8711923360824585
20,4,620.8739633261081,670.5140716923034,80.8095563082926,197.52082653810828, 0.7085415720939636
20,5,1508.0868438008706,625.0899252789432,246.4083618144614,617.1388962674371, 0.886985182762146
21,1,2012.3140438722776,641.83760334263,244.01866398084985,590.7743353572878, 0.8851680159568787
21,2,1167.4871729301638,647.2667418440631,341.73150258287,783.6113877544001, 0.8963240385055542
21,3,1105.636423103312,605.8700449744964,158.4817533432797,476.9656158515901, 0.6473426818847656
21,4,622.4452370747007,669.6509473393194,80.50655742180822,196.49515736595652, 0.7355448007583618
21,5,1502.7934589942631,626.1885764131049,247.08632559472426,615.6707713593499, 0.8721135258674622
22,1,2008.4746514334784,640.541319353896,246.12959150363986,599.1797385328679, 0.8852666616439819
22,2,1152.1844269641476,648.138790967165,344.5591056829651,782.1836295467092, 0.859704852104187
22,3,1105.3097611432083,601.9148320924634,160.9827823297137,487.2434500336186, 0.8351788520812988
22,4,624.0583203649054,668.0502928555852,80.96870398453291,197.4757304487216, 0.7355329394340515
22,5,1494.4846174662634,625.0678973162886,248.22355718970152,615.2836208233715, 0.8578199148178101
23,1,2007.4675664544447,642.6750841908788,244.58056626967755,598.3432192999064, 0.8902114629745483
23,2,1154.7891044360867,644.4449813692806,349.22927889904054,788.3173967803205, 0.8404108285903931
23,3,1108.3772908606961,600.4653036087825,159.348753753575,484.5040261934564, 0.8003684878349304
23,4,625.5867712769852,666.1768276390686,80.5395518428096,196.49420007828542, 0.7428338527679443
23,5,1486.0467265913867,624.6092961981735,247.73649694555252,612.4632435597714, 0.8594033122062683
24,1,2005.8184028620426,643.5087178345414,243.75613266973414,599.189939293535, 0.8996325731277466
24,2,1150.3662290418597,639.063350383308,351.38738796120447,797.2525799368361, 0.7590619921684265
24,3,1109.04062527043,597.280359714941,156.86514729016062,479.5539407320488, 0.7074309587478638
24,4,624.8974099471887,664.2023857704706,82.80679036117283,202.84472327796323, 0.7516616582870483
24,5,1469.860346215893,623.0273618196067,245.61982354106908,607.4087589291433, 0.7740100622177124
25,1,2002.853360255246,646.4587743614837,242.77669492348036,599.396684874264, 0.9060887694358826
25,2,1140.252202744007,639.6472479692922,344.08670836773035,796.6820558680068, 0.7781730890274048
25,3,1111.5025843059448,596.1137358810436,155.31409296998277,475.11124127191647, 0.6746852397918701
25,4,625.192380516657,663.5193551102686,82.48576131507104,202.5416182600178, 0.7493448853492737
